text,label,logits
teacher:Why is five greater,0,"[8.14267365106419, -2.302047535054302, -2.597431559331702, -1.0277006063736838, -2.5060885543069453, -2.653495580518583]"
teacher:Why do you say less,0,"[9.138380984941145, -2.880592306350752, -2.508672832041977, -1.192706399954611, -2.935743257682907, -2.6258850399254]"
teacher:Now why because I see a fraction,0,"[9.78628381149586, -1.6914492817488551, -1.2225191332442757, -2.5376423486117154, -2.0474092198898743, -1.6770460778204521]"
teacher:How do you know  in Part B  equivalent to four fives,0,"[9.868042384803829, -1.921811731369334, -1.5863785285781336, -2.221858243667891, -2.7265366004189238, -2.986561043992248]"
teacher:So how do you know these are all equal to four fifths,0,"[9.40726743920534, -1.1795369722877658, -1.2376278199894561, -1.9987194818358358, -1.261783872526222, -2.621718397278735]"
teacher:Why would I want you to draw,0,"[8.543263034089914, -2.9600349005717286, -2.869331926171326, -2.884363989164263, -2.629324521327312, -2.3231820008672366]"
teacher:Why,0,"[9.450454028590466, -2.625021391600133, -1.5222358628433896, -2.259572077359569, -2.6538865016908284, -1.343036928687612]"
teacher:Why;student:What I did was I took 3 4 and I multiply it by 3,0,"[9.262203579560175, -1.7459177488917337, -1.9355357813833403, -1.4828073870101477, -2.1122344743689556, -2.7039804059269095]"
teacher:82 why,0,"[8.28609304574392, -1.7859016168284758, -2.7416742894577046, -2.4690878414590642, -2.7420529460050753, -1.3338681187277435]"
teacher:Why;student:No,0,"[9.201865054531506, -1.8055819504603703, -1.397915774167463, -1.591444143234285, -2.7163948814518784, -1.5723109379139046]"
teacher:Why Francis,0,"[9.705407830202867, -1.4986064861178028, -1.0093920687062434, -1.464915163723503, -2.7709609522954306, -2.301633304756547]"
teacher:Why cant I subtract,0,"[9.817384708353773, -1.9226815899494063, -1.934326632300999, -2.361084017901038, -2.062798939306769, -1.2732945285738249]"
teacher:Why plus 6;student:Now you add on You do 2  6,0,"[9.907720241830372, -2.73195596725106, -1.9201237027699283, -1.311705349374037, -2.645793073202369, -1.955920305783458]"
teacher:Which problem was the toughest and why,0,"[8.26699139767309, -1.319100406780823, -2.2093206936809326, -2.477762754644636, -1.490867282437422, -2.6302423273666564]"
teacher:Why did you make it into 68;student:What I did is I made it I guess since it was 34 and so I made it into 68,0,"[9.587621234142325, -1.7689815212835058, -2.0264933932745803, -1.8248551578582048, -1.1407567060890562, -2.330421498480338]"
teacher:26 how do you know;student:26,0,"[9.002136049757492, -2.9108818269993786, -2.021129958742664, -1.817882368593794, -1.5647382124421865, -1.256414819544174]"
teacher:Do you notice how we are wanting to save more than were wanting to spend now why would that be,0,"[8.80040970448991, -2.703183557660478, -2.464669647099125, -2.1829440340460424, -2.320168972397867, -2.794966542889881]"
teacher:I know its 8751 but lets say I mix up the decimal point why is it so important Kelly,0,"[8.181932470743263, -2.275572989930646, -1.311196633526831, -2.1564775001067416, -2.985918891579798, -2.7698804957073033]"
teacher:Why is it so important that I am exactly right on my decimal point,0,"[9.39810229571177, -1.0268140097077123, -1.9479819736197932, -2.417486370288164, -1.025409496310908, -1.583325950997739]"
teacher:Why is the decimal so important where I put it,0,"[9.277523306449101, -1.6519792553469166, -1.3432438830707605, -1.584481679408291, -2.4148215269480158, -1.7593090666357676]"
teacher:Why;student:I think yes its greater than,0,"[8.940822236969742, -1.4517580932219765, -1.8661713845591872, -1.0802201759572412, -1.5623180723838124, -2.222098700167412]"
teacher:Why is it yes,0,"[8.841557382325052, -1.2454137280683342, -2.6093737616011943, -1.2387148566839896, -2.6313027200439176, -2.636752744673544]"
teacher:Why,0,"[8.037967907326035, -2.023527823144857, -2.249748732352196, -2.3508412572239346, -1.0943917161180747, -1.0431672492567283]"
teacher:Yes why;student:That will be zero,0,"[9.00206925514866, -1.0679336437295959, -2.5342877896077383, -2.2209396872784106, -1.882449875649328, -1.698226847296044]"
teacher:Why 104;student:104,0,"[9.752846805351775, -2.8806477453945147, -1.2079793133041852, -2.427782566752927, -1.5740909932315368, -2.5587467359505203]"
teacher:Why;student:You would need to drag D to 100,0,"[9.158292702346289, -1.85636099411103, -1.766094132187718, -1.543283811671405, -2.739646248126092, -1.6160288237272626]"
teacher:Why or why not,0,"[8.124208291843935, -1.7886771091447873, -2.9599867989495343, -1.554489950268281, -1.0139252192551391, -1.3826996125196753]"
teacher:Why or why not,0,"[8.50517219206379, -2.936064727451995, -1.9749987861965135, -2.1323151038412513, -1.5605288938979038, -2.3325326325664744]"
teacher:Why or why not,0,"[8.628003288445353, -1.8796704316625812, -2.2783539752420303, -1.5979871003332604, -1.5525811054986396, -2.9929275745526986]"
teacher:And why wider Allen,0,"[8.090206035250358, -2.1752604816326393, -2.0520963245729567, -1.0839984702404837, -1.9628376835592904, -2.6601354032517186]"
teacher:What does that mean I fill in and why,0,"[9.053809520843943, -2.084028998097831, -2.163822564673045, -1.9383339987302723, -1.1827970688225962, -1.5066761076870876]"
teacher:Why did that make you come over here;student:Because it says five ones then three and seven and on the graph it shows 7 3,0,"[8.462206137853403, -1.493918534182429, -2.088035475624307, -1.769394661613117, -2.813165797791517, -1.0685547560119273]"
teacher:Why;student:No,0,"[8.730354366238842, -1.4450692891815502, -2.5506777370480647, -2.1434688249166545, -2.3726744722263033, -2.3335366024266513]"
teacher:Aria why do you say no;student:No,0,"[9.043068888898762, -2.7686208264423136, -1.0756631222954824, -2.9105266337956017, -2.726370778811542, -2.9301876388567694]"
teacher:Why do we have to be so specific about where we put the and;student:And is for the decimal,0,"[9.707891298268335, -2.810293184642344, -1.6404913103029164, -1.8413909173114666, -1.1095986048805817, -1.9786731570611225]"
teacher:Why,0,"[9.88004545095209, -1.0596846547872976, -2.0738197479661977, -2.7889256553675823, -1.0731336705992396, -1.8146399132177151]"
teacher:Why;student:Yes,0,"[9.354905314679083, -1.3817808157923497, -2.093004601071645, -2.712479532028914, -1.7203213667152526, -1.5526690382150288]"
teacher:Henry can you explain,0,"[9.541725651296208, -2.460605592249435, -1.3591399140961156, -2.4158541040952555, -2.89434044318489, -2.42140047523107]"
teacher:Efficient why do we want to be efficient Stella,0,"[9.937323224382247, -1.1226302238853385, -1.2357629023440477, -2.563681662632484, -2.672333169540596, -2.0151587111869094]"
teacher:If we have a lot of problems to solve why would we want to be efficient Missy,0,"[9.089086637039266, -1.0792569439866881, -1.3100733274833136, -2.462517934740609, -1.915984150218898, -2.4266541668040658]"
teacher:Why should 20 be on top Zoey,0,"[8.41413906023036, -2.6829909864597967, -2.790212430466267, -1.277025713249926, -2.460426543288919, -1.7686629177230422]"
teacher:Why would it be important to know how much change youre supposed to get back,0,"[8.265457518087246, -2.147198673149324, -1.2829644391703465, -1.6282268944080287, -2.3080075781151512, -2.1518285408415414]"
teacher:Why is that important Bander,0,"[9.068298648659297, -1.8597757618866184, -2.8777017911706806, -1.5540607961876813, -1.559675027833338, -1.7159230796971916]"
teacher:Why is the decimal so important,0,"[9.24653374440081, -1.6078165361333816, -1.6858237940857328, -2.0127752068788984, -2.3313858826391853, -2.501662732963531]"
teacher:Naomi why,0,"[8.271098086920151, -2.7614022178703475, -1.713773170281021, -1.3255485682495827, -2.1288567253202704, -2.5299936094600715]"
teacher:The last thing Id like to work on is this the last question it says based on your results above who do you think is the best surfer why;student:Because you dont have to go you dont have to stand all the way,0,"[8.15025593608127, -1.691330543229717, -2.4236622120645106, -2.6553913452257243, -1.532452057821586, -2.802190542936247]"
teacher:Why,0,"[8.547441934887972, -2.175336676242558, -2.8321261459725156, -2.9904705682977752, -2.7586143787155053, -1.6032273906527994]"
teacher:Because,0,"[9.667528132880152, -2.8616210333708034, -1.522037665091742, -2.7824589834946467, -1.5751104215297558, -2.995601210936991]"
teacher:Why do you think that so many kids rhere were probably five kids showed this work on their exit ticket,0,"[8.3431733920768, -2.1684470801569438, -1.0731239853221417, -2.9766985475032186, -1.4280158792106254, -2.1622035812986153]"
teacher:Jeremiah why do you think so many kids showed that work on their exit ticket,0,"[8.711805391656743, -1.230640846201001, -1.1661572921652428, -1.9207029778590126, -1.6588656927942307, -2.730071217002159]"
teacher:You might not know the best way to solve it yet but I want you to think about the problem and draw a picture to represent what the questions asking you to How can you use a picture to help visualize what this question is asking,0,"[9.214351947206028, -1.8543260334343499, -2.26349864579808, -1.9261312752124862, -2.9749159020893043, -2.056809233972343]"
teacher:Tell me why you think that,0,"[9.428147185741341, -1.0870564726905994, -1.146764428088001, -1.1477591472416, -2.6371702161767168, -2.205775292614591]"
teacher:Yes Eileen tell me why in this problem we cut the bar into fives;student:Because 5 x 7 is 35,0,"[9.66980189780842, -1.4697167990091067, -2.5142418684544126, -2.6640454503415754, -1.3065240492624441, -2.9769137249867486]"
teacher:I just want to hear why you think so,0,"[9.369967936595014, -2.5643393080528947, -2.6646242803278577, -1.454439933827071, -1.0284861818845579, -2.878125341696986]"
teacher:Why not yet;student:Not fully,0,"[8.773919635043992, -2.244994231799595, -2.609937809626242, -2.561942148490906, -2.4171997362953412, -1.72089843479351]"
teacher:Why;student:Four,0,"[8.445453648461758, -1.0677522435555353, -1.2190664522911572, -2.4990529301365947, -1.5766384575311767, -2.575654640211313]"
teacher:Or by 6 so why fourths in this particular problem;student:Or 6,0,"[9.828631792175294, -1.4448757096407765, -1.4969222594582643, -2.095189535704489, -1.6876397108069197, -2.7300194147028396]"
teacher:Whyd you split it into three,0,"[8.517893773233522, -1.998754412084433, -1.486796969883349, -2.983415727370277, -2.193841419829019, -2.7297015450264945]"
teacher:Tell me about why your boxes are blank;student:I dont know,0,"[9.408504808226077, -1.0458428486054898, -1.1094218227293593, -1.359397143919661, -1.4695743472353702, -1.6009192821847156]"
teacher:Why not;student:No,0,"[8.089797041768973, -2.218987365229558, -2.897192132332645, -2.5110709936723197, -1.0986335849591309, -2.7807854460113672]"
teacher:Paula whyd she put 23 in the boxes;student:Not me,0,"[9.382508223788047, -2.797709453084591, -2.7168983394179573, -2.1064636705163746, -2.398551532764938, -1.5543488611203526]"
teacher:Anybody give that one a shot Sophia,0,"[9.66550765419816, -2.4927440325877965, -1.9588035200778378, -2.8284393192087354, -1.9255601334431582, -2.724020787039605]"
teacher:Somebody else want to give Jeremiah an explanation why those two pieces when we put them together equals two out of two,0,"[8.472991687843592, -1.4924029952195321, -1.0607062123903626, -1.3953311268999056, -1.7608411315566574, -1.226447746515864]"
teacher:Why this one and not this one,0,"[9.037239927445743, -1.014722936643813, -1.2497171236503006, -1.5872994796025772, -1.5094178662062656, -2.7952758707878202]"
teacher:Why two thirds why does two thirds work James,0,"[8.54522644223404, -2.131654315063125, -1.7511021227996095, -1.5320598032625397, -2.3973140866480094, -1.282958389505186]"
teacher:Three fourths because I ate;student:Three fourths,0,"[9.885837979860508, -1.7577266219828256, -2.0974184833300664, -1.3400612510500884, -1.3969025922159921, -2.0730526568623953]"
teacher:I have one pizza that Im going to share with three people Im going to cut that pizza into three slices and everybody gets one bite what if they chopped up that pizza for me already and they gave us six slices still three people but now Im going to share six slices how do I know how many slices each persons gonna get,0,"[9.333926189542206, -2.24595973527595, -2.5341814469340234, -1.0911242148537221, -1.5463931046204498, -2.4743396452327877]"
teacher:Somebody tell me why,0,"[8.76118836980975, -2.6726045514601813, -2.3404111594983172, -2.266503884672487, -1.359268121019622, -2.886389480431777]"
teacher:Why 13,0,"[9.148151661968745, -2.455262350885395, -1.4773338669491634, -2.8797292460727753, -2.9899248154577, -1.546585841027148]"
teacher:Why would I multiply it,0,"[9.38861225220852, -2.1726713461729905, -2.31066638044652, -2.069722127404833, -2.633577306092561, -1.59184483643945]"
teacher:Why would I multiply,0,"[9.086193945645153, -1.670366743649075, -1.5084928959144022, -1.9464846447971444, -2.4506785169393948, -2.1300318422228015]"
teacher:Why cant you subtract 20 from 18;student:You cant subtract 20 from 18,0,"[8.405454581757226, -1.6961407662525967, -1.0717417717286333, -1.5504034870824597, -1.5161940906159568, -2.101456016603903]"
teacher:Why do you think,0,"[9.300827285400395, -2.8010299983144726, -2.6312358705125547, -1.2634590895671842, -2.299872811912197, -2.4586020919911746]"
teacher:What is the mistake in this problem and why is it my favorite,0,"[8.283777643042159, -2.3597925349087943, -2.15213648287761, -2.537493811943655, -2.0433950299552466, -2.7400561807158734]"
teacher:Why do you say taller;student:Taller,0,"[8.482749326433863, -2.599197753307527, -1.6960126843394918, -2.579443126292226, -1.5280502839923937, -1.344897801792776]"
