text,label,logits
"Difficult to understand, not a good explainer.",0,"[9.110438532809557, -1.258119628703385, -2.1269755570681674, -1.4830357455144496, -2.221638216601132]"
Very broad instruction but very picky quizzes. Spent more time frustrated with trick questions on quizzes than actually learning something.,0,"[9.916128494469373, -2.1599048728994013, -2.4919988356223524, -1.93484804649606, -1.5357791359106854]"
Coursera lost my thoughtful 2-star review so I am replacing it with this. I learned a lot through my own efforts and through the efforts of students who bothered to post in the forums. The one mentor disappeared half-way through the course.,0,"[9.591698633250976, -2.1557527728664265, -1.4055413459346242, -2.103653894231872, -2.789957705271087]"
"Not very helpful for those with a solid statistical background. I prefer to use R to do the modeling things, while this course should talk more about pivot tables and existing useful financial functions which advantage over other statistical tools.",0,"[9.053348298511, -1.5776699869709896, -1.7713742759918398, -1.7671992095381734, -2.858901395734393]"
"I'd like to give just one star rating for this course, as it is very far from what I expected. The course expect students to know Python, to know R, but did not go deep enough to help students understand the insight from social media data. In fact, lots of R task can be replaced with Python, so the course could be designed in a much better way that students do not always switch between two programming environments. This course mainly teaches how to download data with keywords, and how to plot graph, not worth the effort of learning. Therefore, I would not recommend this course to anyone.",0,"[9.359208233847705, -2.8651249763769666, -2.9254132601083302, -2.211553218594814, -1.9157382436557646]"
Stunning waste of time. There is nothing of substance.,0,"[8.335106969679487, -1.5217538212782185, -2.4057052331728777, -1.5465526595872892, -2.814149012676202]"
"In my opinion, this course is a waste of time, it simply throws a bunch of links and terminology for you to google and research. The project is interesting but once again, you have to do tons of research and take up other courses to fill the gaps (might as well do the other courses instead of this one).I do not recommend this course or the specialization.",0,"[8.924699035222702, -2.0387866033851085, -2.250600940094114, -1.131586148572336, -2.9137143291758845]"
There is no subtitles in English for the video lectures and the slides are in Chinese.,0,"[8.224320204478735, -2.642356491913693, -1.5258774869782312, -2.1581548766181307, -1.518495978426322]"
This course was uninspiring,0,"[8.581562849488417, -1.0729620150730252, -1.4412376873954085, -2.5437825929003806, -1.7525928251247054]"
"This class assumes a lot of statistical knowledge and background that is not covered in the first three classes of the series. So much statistical terminology and jargon was used by the instructor, it felt like taking a class in another language where I had to constantly stop the video and google for the terminology she used. It took a lot of grit to finish the class, which was overall a very demoralizing and negative experience.",0,"[8.942384734287778, -1.5602985737405202, -2.9764249133065848, -2.1182304708336828, -2.670430405494318]"
"not too good ,,because in assignments session they doesnt know what the right ans is, as in first assignment ,the ques is about circumference of circle as in google the exact ans is what they wronged it",0,"[9.88042994043315, -1.773855880819661, -2.562487145431013, -1.8958560535772855, -2.8835603171290702]"
The instructor rambled on when back on forth on topics and numbers too much and made the videos much longer than they needed to be. Some of the information is badly outdated like the electric vehicle driving range and hybrid vehicles only able to drive a mile with ou,0,"[9.204088792879963, -2.1536557600512243, -2.3541251309788245, -2.6248082628430165, -2.6293607822406466]"
"I should suggest my fellow Coursera students not to waste their money and time for this course. You'll learn a lot more than this course has to offer if you consult some websites with screenwriting tutorial blogs, read books and write on your own.I am a PhD student of theoretical film studies and and a fan of Coursera courses. I was eager to learn screenwriting as an interesting hands-on course. Well, it's project-based alright, but where's the real guidance??This is a lazily designed course with poor content and almost zero guidance. The videos are very short and feels like a layman is trying to motivate you to write something, that's all. No methods explained other than some terminologies like bible, acts, outline being thrown at you. No examples, no comparisons, no detailed approaches.Lastly, scriptwriting has a significant difference with other humanities course. Being peer-reviewed doesn't help here -- a total novice can not effectively judge another newbie's work nor give them quality feedback.",0,"[9.182809938186484, -1.7396224879614002, -1.7988873301807564, -1.9942009070575317, -1.985829301653936]"
"Course title is misleading. It is actually a course on Managing Agile Software development, not Product management.There is common understanding in active product management community that major focus for product manager is market. Market is not mentioned in this course at all.What requirements and schedule, guys??? Current product management is all about hypotheses, A/B testing, customer development, experiments, lean UX, etc.You completely missing the point.Still, this course can be a good one for those who want to start Managing agile software development.",0,"[9.679484325760601, -2.115384247869117, -1.0022736669134726, -1.801316200316896, -1.3915683761053796]"
